arc	source	where	terms	status	hits_per_head	top_paths	quote
B785_cc3_gate_harvest	main	FINDINGS.md line 24	entry-degree minor-degree reconciling disagree	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		This is a sample, not a generic proof (which needs many more points — the entry-degree and minor-degree bounds disagree, 53 vs 865, worth reconciling).
B785_cc3_gate_harvest	main	FINDINGS.md lines 25-26	re-run b575 infrastructure requires	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":7,""claude/outside-bench"":6,""claude/physics-seat-evaluation-8dkbrl"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":5}"	CHANGELOG.md | PROGRESS_LOG.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md | frontier/B756_remaining_doors/RAW_WORKFLOW_OUTPUT.json	not independently re-run here (requires the B575 infrastructure and ~36 s/point)
B785_cc3_gate_harvest	main	FINDINGS.md line 30	b769 mechanism tangent frames	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":11,""claude/outside-bench"":15,""claude/physics-seat-evaluation-8dkbrl"":15,""codex/seat-r001"":12,""main"":15,""paper/structure-genesis-first"":11}"	CHANGELOG.md | PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/SEAL_LEDGER.md | docs/THEOREM_LEDGER.md | DELETED:docs/PROGRESS_LOG.md	"The b769 / C21 ""tangent frames align → chord = c⊕θ"" mechanism did NOT pass"
B786_torsor_theta_iota	main	FINDINGS.md line 8	trace-trivial reversal rank	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":12,""claude/outside-bench"":12,""claude/physics-seat-evaluation-8dkbrl"":12,""codex/seat-r001"":10,""main"":12,""paper/structure-genesis-first"":9}"	PROGRESS_LOG.md | docs/THEOREM_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B787_interaction_programme/FINDINGS.md | frontier/B787_interaction_programme/MASTERPLAN.md | DELETED:docs/PROGRESS_LOG.md	reversal is trace-trivial at every rank
B786_torsor_theta_iota	main	FINDINGS.md lines 35-36	rank-4 conditional intertwine corrected	LEAD	"{""audit/b775-braver-questions"":20,""claude/new-session-qor5up"":16,""claude/outside-bench"":22,""claude/physics-seat-evaluation-8dkbrl"":22,""codex/seat-r001"":20,""main"":22,""paper/structure-genesis-first"":17}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | DELETED:docs/PROGRESS_LOG.md	its S = diag(1,−1,1) does not intertwine (I flagged it). The rank-4 claim is CONDITIONAL on cc3's corrected S
B787_interaction_programme	main	FINDINGS.md line ~57 (section 2, 'Relabeling trigger')	relabeling unresolved propagated cleared	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | CHANGELOG.md	The relabeling is OWED and UNRESOLVED, not cleared and not propagated.
B787_interaction_programme	main	FINDINGS.md line ~56	reversal-vs-inversion per-label recomputation	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		a per-label reversal-vs-inversion recomputation that was NOT run
B787_interaction_programme	main	FINDINGS.md section 3 completion checklist, line ~96	lock-eligible iota-id b787 interaction	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		tests/test_b787_interaction.py (locks) | NOT DONE | The iota-id (exact structural theorem) and the D2/D4 exact identities are lock-eligible but no test was written.
B787_interaction_programme	main	FINDINGS.md section 4, line ~123 — contradicts the section-3 checklist row above; file was independently verified to exist at tests/test_b787_interaction.py	test-lock b787 interaction written	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":2,""main"":5,""paper/structure-genesis-first"":2}"	frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B787_interaction_programme/FINDINGS.md | CHANGELOG.md | PROGRESS_LOG.md | docs/views/VERDICT_LEDGER.md	The test-lock (tests/test_b787_interaction.py) is written.
B789_theta_intertwiner	main	FINDINGS.md, 'Method note' paragraph	load-bearing fabricated reported negative	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":14,""claude/outside-bench"":18,""claude/physics-seat-evaluation-8dkbrl"":17,""codex/seat-r001"":16,""main"":17,""paper/structure-genesis-first"":15}"	CHANGELOG.md | PROGRESS_LOG.md | docs/ERROR_LEDGER.md | docs/SEAL_LEDGER.md | docs/progress/PROGRESS_2026-Q2.md | DELETED:docs/PROGRESS_LOG.md	"cc's first pass used a guessed relator (w = b^-1aba^-1) and V2 came back False. The guess was wrong... Had the guessed relator been trusted, this arc would have reported ""rho_2 does not descend"" — a fabricated negative on a load-bearing check."
B789_theta_intertwiner	main	FINDINGS.md, scoping fact 2	universal	UNSWEEPABLE			There is no universal Q.
B790_maass_adjudication	main	FINDINGS.md verdict table, Step 1 row	m004 laplace bianchi digits	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":9,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":11,""codex/seat-r001"":12,""main"":11,""paper/structure-genesis-first"":10}"	CHANGELOG.md | PROGRESS_LOG.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B739_character_rigidity/b739_probe.py	LMFDB has zero Laplace data for any Bianchi group; d=3 exists only at ~3 digits; m004 never computed
B790_maass_adjudication	main	FINDINGS.md section 1	non-existence not-computed m004 recorded	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	papers/VALIDATION_LEDGER.md	For m004 itself: nothing. Recorded as NOT-COMPUTED, explicitly not non-existence — the discrete spectrum is provably infinite by the Weyl law.
B790_maass_adjudication	main	FINDINGS.md verdict table, Step 3 row	needs-specialist hejhal-on-h in-sandbox exhausting	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Hejhal-on-H^3 not in-sandbox; NEEDS-SPECIALIST after exhausting what is computable
B790_maass_adjudication	main	FINDINGS.md, Headline paragraph	mathematical discovery	LEAD	"{""audit/b775-braver-questions"":43,""claude/new-session-qor5up"":40,""claude/outside-bench"":47,""claude/physics-seat-evaluation-8dkbrl"":45,""codex/seat-r001"":48,""main"":45,""paper/structure-genesis-first"":42}"	CHANGELOG.md | GOVERNANCE.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | DELETED:docs/REVIEWS.md	No mathematical discovery is claimed in this arc.
B790_maass_adjudication	main	FINDINGS.md ADDENDUM, 'Net effect on the arc's verdict'	wall-clock checkpointing superseded separate	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B791_weyl_completeness/FINDINGS.md	"Step 3: superseded — see the separate note on the external Gates 0-9R bank. ""Blocked on data nobody has computed"" is wrong; the blocker is wall-clock and checkpointing."
B790_maass_adjudication	main	output_screening.txt VERDICT section	m004 untouchable eigenvalues inheritance	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		m004's eigenvalue channel is NOT untouchable: >=12 eigenvalues are KNOWN by inheritance from the parent group, at ~3 digits. Step 1's 'never computed' is CORRECTED to 'never computed DIRECTLY; ~1/12 inherited, at 3 digits'.
B791_weyl_completeness	main	FINDINGS.md §6	parent-control re-implement re-run reproduction	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	CHANGELOG.md	cc did **not** re-run or re-implement the Hejhal linear algebra (Gates 6–8R), the parent-control reproduction (r = 24.5033416406…), or Gate 8 vs 8R remediation equivalence.
B791_weyl_completeness	main	FINDINGS.md §6	m004-relative interrupted eigenvalue artifact	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"	frontier/B796_coupling_campaign/harvest/repo_protocol_rulebook.md | CHANGELOG.md	No m004-relative eigenvalue exists in the bank: Gate 9 is blocked by its own guard (15/16 checks pass) and Gate 9R is `INTERRUPTED WITHOUT RESULT ARTIFACT`.
B791_weyl_completeness	main	PROVENANCE_ALERT.md RESOLUTION section	corroboration confirmation targeted primary	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":13,""claude/physics-seat-evaluation-8dkbrl"":12,""codex/seat-r001"":11,""main"":12,""paper/structure-genesis-first"":10}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/progress/PROGRESS_2026-Q2.md | docs/progress/REVIEWS.md	The primary is still unread, and the search window was supplied by cc, so this is targeted corroboration rather than blind confirmation.
B791_weyl_completeness	main	PROVENANCE_ALERT.md §1	subscription-restricted full-text accessible material	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	CHANGELOG.md | CC_TO_CC3_2026-07-28_URGENT_provenance_failure_51014.md	"Project Euclid serves a JS shell to curl (HTTP 200, text/html, 1.1 kB). A direct full-text fetch returns: ""the actual full text and tables are not accessible… subscription-restricted material."""
B792_maass_m004_eigenvalues	audit/b775-braver-questions	FINDINGS.md §'THE FULL WINDOW r<10'	exceptional eigenvalues anywhere	LEAD	"{""audit/b775-braver-questions"":30,""claude/new-session-qor5up"":26,""claude/outside-bench"":36,""claude/physics-seat-evaluation-8dkbrl"":33,""codex/seat-r001"":31,""main"":33,""paper/structure-genesis-first"":27}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | DELETED:docs/REVIEWS.md | DELETED:docs/PROGRESS_LOG.md	No exceptional eigenvalues λ < 1 anywhere in (0.8, 10).
B792_maass_m004_eigenvalues	audit/b775-braver-questions	FINDINGS.md §'THE FULL WINDOW r<10'	eigenspace bianchi form	GENERIC	"{""audit/b775-braver-questions"":38,""claude/new-session-qor5up"":29,""claude/outside-bench"":31,""claude/physics-seat-evaluation-8dkbrl"":31,""codex/seat-r001"":32,""main"":31,""paper/structure-genesis-first"":29}"	CHANGELOG.md | PROGRESS_LOG.md | TERMINOLOGY.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md	No old (Bianchi) form in (7.3, 10) — now PROVEN at eigenspace level
B792_maass_m004_eigenvalues	audit/b775-braver-questions	FINDINGS.md §'THE r = 7.0720 EIGENVALUE'	experiment reading action actual	LEAD	"{""audit/b775-braver-questions"":35,""claude/new-session-qor5up"":28,""claude/outside-bench"":36,""claude/physics-seat-evaluation-8dkbrl"":36,""codex/seat-r001"":36,""main"":36,""paper/structure-genesis-first"":32}"	CHANGELOG.md | GOVERNANCE.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | DELETED:docs/REVIEWS.md	Open action: reading the actual Experiment. Math. 5(1) 57–80 Table 3 (the other ~35 values).
B792_maass_m004_eigenvalues	audit/b775-braver-questions	PROGRESS_LOG.md 2026-08-01 (B845), quoted verbatim in log_index/B792.txt	b792 phantom merges citing	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":9,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":8,""main"":9,""paper/structure-genesis-first"":8}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/progress/REVIEWS.md	B792 is NOT in main -- it is cc3's arc and cc3 never merges, so citing it as if it were here is the phantom's own class
B792_maass_m004_eigenvalues	audit/b775-braver-questions	docs/progress/REVIEWS.md Review 36, quoted in log_index/B792.txt	b792 eigenvalues companion repeated	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":4,""claude/physics-seat-evaluation-8dkbrl"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":5}"	CHANGELOG.md | PROGRESS_LOG.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md | docs/LAW_MAP.md	"the review seat repeated a companion number (""43 eigenvalues to r = 13.5"") that belongs to cc3's B792, which is not in main -- main has 17, to r = 9.84"
B793_gate8r2a_parent_localisation	main	FINDINGS.md 'What Gate 8R's headline actually establishes'	demonstrated eigenvalue location solver	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":8,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":11,""codex/seat-r001"":11,""main"":11,""paper/structure-genesis-first"":10}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/views/VERDICT_LEDGER.md	The solver has never demonstrated it can find an eigenvalue whose location it was not given.
B793_gate8r2a_parent_localisation	main	FINDINGS.md 'Separate observation on the delivered archive'	b788 unresolved delivered entries	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":6,""claude/outside-bench"":8,""claude/physics-seat-evaluation-8dkbrl"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":8}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md	The 10 unresolved hash entries are the bank's own lock tests (`../../tests/test_b788_maass_*.py`). They are absent from the delivered zip.
B793_gate8r2a_parent_localisation	main	FINDINGS.md 'Separate observation on the delivered archive'	re-run tests	LEAD	"{""audit/b775-braver-questions"":141,""claude/new-session-qor5up"":145,""claude/outside-bench"":190,""claude/physics-seat-evaluation-8dkbrl"":188,""codex/seat-r001"":153,""main"":188,""paper/structure-genesis-first"":137}"	CHANGELOG.md | PROGRESS_LOG.md | WORKING_RULES.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | DELETED:docs/REVIEWS.md | DELETED:docs/PROGRESS_LOG.md	it means no seat can currently re-run the bank's own tests.
B795_eigenvalue_verification	main	/tmp/claude-0/-home-user-origin-axiom/def55705-87fb-5c25-8c65-d57916765de8/scratchpad/phaseB/log_index/B795.txt line 5 (PROGRESS_LOG.md 2026-07-24)	mode-count re-derived m004 b795	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":9,""claude/outside-bench"":10,""claude/physics-seat-evaluation-8dkbrl"":10,""codex/seat-r001"":9,""main"":10,""paper/structure-genesis-first"":9}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/progress/REVIEWS.md	Seventeen eigenvalues of m004 now exist where the literature had none, mode-count certified to 5.4e-9 and independently re-derived by cc in B795
B795_eigenvalue_verification	main	/home/user/origin-axiom/frontier/B795_eigenvalue_verification/FINDINGS.md lines 68-69	mode-count certification unaddressed comparison	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""claude/physics-seat-evaluation-8dkbrl"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	PROGRESS_LOG.md | frontier/B795_eigenvalue_verification/FINDINGS.md | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/context_sweep/sweep_banked_arcs_B793_B797.md | frontier/B796_coupling_campaign/context_sweep/sweep_banked_arcs_B793_B797.md	Also unaddressed here: the mode-count certification cc3 still owes (max |Δr| between mode counts), which sets the floor on every tolerance its SM comparison can honestly use.
B795_eigenvalue_verification	main	/tmp/claude-0/-home-user-origin-axiom/def55705-87fb-5c25-8c65-d57916765de8/scratchpad/phaseB/log_index/B795.txt line 21 (REVIEWS.md Review 36)	third-of-a-spectrum eigenvalues certifies carried	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	docs/progress/REVIEWS.md	eigenvalues_final.json carried 6 of the 17 its own table certifies — a silent third-of-a-spectrum for any machine reader.
B796_coupling_campaign	audit/b775-braver-questions	loss_audit/THE_LOSS_LEDGER.md:14-16 (L1)	b909 b915 condition frontier	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":13,""claude/outside-bench"":18,""claude/physics-seat-evaluation-8dkbrl"":18,""codex/seat-r001"":15,""main"":18,""paper/structure-genesis-first"":13}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md	frontier/B909* DOES NOT EXIST (no dir, no FINDINGS, no test), while B915 (the crossing, the sealed 16sigma MISS in the README) CONSUMES the 3/8 as its boundary condition
B796_coupling_campaign	audit/b775-braver-questions	cell9_sec16_verdict3.md:26 (charge 6)	second-pass verdict2 cell9 sec16	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""claude/physics-seat-evaluation-8dkbrl"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	frontier/B921_branch_harvest/HARVEST_MANIFEST.md | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/CELL9_RUNG1_PREREGISTRATION_v3.md | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/cell9_sec16_verdict3.md	"the sealed v3 cites ""Second-pass verdict: cell9_sec16_verdict2.md"" -- that file exists nowhere in the repo"
