arc	source	where	terms	status	hits_per_head	top_paths	quote
B985_cc3_relational_integration	main	FINDINGS.md	describe eleven object faces	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":22,""claude/outside-bench"":26,""codex/seat-r001"":20,""main"":24,""paper/structure-genesis-first"":21}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/THE_LADDER.md | docs/views/VERDICT_LEDGER.md | frontier/B530_natural_history/FINDINGS.md | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B770_closure_census/census.json | +12 catch-all	the eleven faces describe what the object is NOT
B985_cc3_relational_integration	main	FINDINGS.md	b578 b666 constructs demanded	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md | +1 catch-all	an agent marked L63 REOPEN by quoting B578's 'L63 stays OPEN' while missing B666, which constructs the demanded map 36/36 exact
B986_b500_stragglers	main	FINDINGS.md	l145a statement requires sharper	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":4,""main"":5,""paper/structure-genesis-first"":5}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/OPEN_LEADS.md | +3 catch-all	L145a stays OPEN, now with a sharper statement of what closing it requires
B987_X8_higgs_doublet	main	FINDINGS.md, quoting a prior over-broad claim	b964 mechanism addresses sentence	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | +1 catch-all	The cascade is an adjoint Higgs mechanism (B964); ... No arc addresses where the doublet comes from. -- The last sentence is false.
B988_review_currency	main	FINDINGS.md	b862 b863 b864 arithmetic	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":18,""claude/outside-bench"":25,""codex/seat-r001"":21,""main"":25,""paper/structure-genesis-first"":21}"	docs/PRACTICES.md | docs/ROADMAP.md | docs/ROADMAP_TOE.md | docs/THE_FRAMEWORK.md | docs/THE_SM_VERDICT.md | docs/WHAT_WOULD_COUNT.md | docs/views/VERDICT_LEDGER.md | frontier/B984_banking_protocol/FINDINGS.md | +9 catch-all	ROADMAP_TOE.md stated the position as 'the kinematic/symmetry frame is forced arithmetic' for a month after B862/B863/B864 made that false
B988_review_currency	main	FINDINGS.md	cascade-closure contradicting hypercharge omitting	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/PRACTICES.md | docs/views/VERDICT_LEDGER.md | frontier/B984_banking_protocol/FINDINGS.md	THE_SM_VERDICT.md shipped omitting eleven of twelve cascade-closure arcs and contradicting two banked results (Z6 and hypercharge)
B993_cornerstone_verified	main	FINDINGS.md	b951 b962 b970 addressed	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":6,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | frontier/B970_L134_exotics/PRIOR_ART_EXOTICS.md | frontier/B970_L134_exotics/prior_art_exotics.json | frontier/B974_phaseA_synthesis/SYNTHESIS.md | +3 catch-all	"""Never addressed"" is false for the exotics -- B951, B962 and B970 addressed them."
B993_cornerstone_verified	main	FINDINGS.md	rule-variation asked axis	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":6,""claude/outside-bench"":7,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	docs/LAW_MAP.md | docs/THE_SM_VERDICT.md | docs/views/VERDICT_LEDGER.md | frontier/B994_rule_variation/FINDINGS.md | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +3 catch-all	The rule-variation axis was NEVER ASKED.
B994_rule_variation	main	ADDENDUM_2026-09-01_witness_chain_and_provenance.md section 2/3, later corrected in section 5 of the same addendum after a repo sweep found a committed generator (B869) that had simply never been run for these parents	pati-salam committed parents menu	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	no menu for parents SU(6)xSU(2), SU(3)^3 or Pati-Salam exists in any committed file
B994_rule_variation	main	ADDENDUM_2026-09-01_witness_chain_and_provenance.md section 3 (P3), stands after the sweep	generating anywhere script json	LEAD	"{""audit/b775-braver-questions"":21,""claude/new-session-qor5up"":21,""claude/outside-bench"":29,""codex/seat-r001"":23,""main"":29,""paper/structure-genesis-first"":20}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B571_day0_internalization/BURIED_ITEMS.json | frontier/B571_day0_internalization/REPORT.md | frontier/B578_debt_clearing/LEDGER_RAW.md | frontier/B666_leads_campaign/cell1/b666c1_shadow_group.py | +2 catch-all	No generating script for this arc's results.json exists anywhere in the repo
B995_separating_and_rare	main	FINDINGS.md	separating-and-rare instrument invariant untouched	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/SEAL_LEDGER.md	NOT established: that no separating-and-rare invariant exists. The instrument failed; the question is untouched.
B998_genesis_locks	main	FINDINGS.md	test	UNSWEEPABLE			there is no F3 test
B998_genesis_locks	main	FINDINGS.md	reading fuller entire price	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":8,""codex/seat-r001"":5,""main"":7,""paper/structure-genesis-first"":4}"	docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B1066_lane3_nomination/PREREGISTRATION.md | frontier/B1102_exact_hypercharge_solve/b1102_RUNLOG.md | docs/GRAND_COMPUTATION_v0.md | frontier/B1190_close_loop_batch2/verification/batch2_cells.json | docs/OPEN_LEADS.md | +1 catch-all	cc3's fuller reading ... there is no F2 test -- C3's only real price -- and no F8 test -- C4's entire price
B1004_ssb_leak	main	FINDINGS.md	deliberately registered retracted phrases	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":20,""claude/outside-bench"":16,""codex/seat-r001"":13,""main"":15,""paper/structure-genesis-first"":16}"	docs/CAMPAIGN_STATUS.md | docs/PRACTICES.md | docs/RETRACTED_PHRASES.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B967_retraction_sweep/FINDINGS.md | frontier/B967_retraction_sweep/arc_verdict.json | scripts/checks/doc_currency.py | +4 catch-all	docs/RETRACTED_PHRASES.md -- the phrase was DELIBERATELY NOT REGISTERED
B1004_ssb_leak	main	FINDINGS.md	relay-debt unadopted invisible artifact	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | scripts/checks/relay_debt.py | +2 catch-all	the one artifact that went unadopted today (README_ARC_PROPOSAL.md) was invisible to the relay-debt gate, because the pattern matched only CC3_TO_CC_<date>_*
B1005_falsifier2	main	FINDINGS.md, distinguished explicitly from the stronger overclaim 'Tier 2 is unreachable'	candidate tier live	GENERIC	"{""audit/b775-braver-questions"":343,""claude/new-session-qor5up"":321,""claude/outside-bench"":397,""codex/seat-r001"":346,""main"":381,""paper/structure-genesis-first"":317}"	docs/AUDIT_2026-07-05.md | docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-05.md | docs/CLOSURE_2026-07-11.md | docs/CLOSURE_MASTERPLAN.md | docs/CLOSURE_PROGRAM.md | docs/COMPUTE_THE_PROGRAM.md | docs/HINT_LEDGER.md | +55 catch-all	Tier 2 has no live candidate.
B1006_lambda2_pslq	main	this is actually from B1009 not B1006 -- correction, see below	repo-wide verdict running cascade	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":13,""claude/outside-bench"":15,""codex/seat-r001"":14,""main"":15,""paper/structure-genesis-first"":10}"	docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/views/VERDICT_LEDGER.md | frontier/B1009_verification_pass/FINDINGS.md | frontier/B1009_verification_pass/arc_verdict.json | frontier/B770_closure_census/census.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/loss_audit/loss_audit_observer_thread.md | docs/CAMPAIGN_STATUS.md | +3 catch-all	A repo-wide search over all `arc_verdict.json` finds no arc running the cascade on any m ≥ 2 grammar.
B1008_lexicon_epoch	main	FINDINGS.md §4	vocabulary concept recent corpus	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":8,""claude/outside-bench"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":9}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | tests/test_b806_lexicon.py | docs/CAMPAIGN_STATUS.md | docs/COMPUTE_THE_PROGRAM.md | +4 catch-all	Not one concept the recent corpus is about has a word in the vocabulary built to detect what recurs.
B1009_verification_pass	main	FINDINGS.md line ~34	repo-wide verdict running cascade	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":11,""claude/outside-bench"":13,""codex/seat-r001"":12,""main"":13,""paper/structure-genesis-first"":8}"	docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/loss_audit/loss_audit_observer_thread.md | docs/CAMPAIGN_STATUS.md | docs/PRICED_DOORS.md | frontier/B1074_residue_hunt/b1074_results.json | +3 catch-all	A repo-wide search over all `arc_verdict.json` finds no arc running the cascade on any m ≥ 2 grammar.
B1009_verification_pass	main	FINDINGS.md KILLED incoming section	addressed opposite verdict places	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":10,""claude/outside-bench"":15,""codex/seat-r001"":14,""main"":15,""paper/structure-genesis-first"":13}"	docs/OPEN_LEADS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/context_sweep/sweep_banked_arcs_B793_B797.md | frontier/B974_phaseA_synthesis/SYNTHESIS.md | frontier/B1067_rayclass_harvest/w1_results.json | +5 catch-all	Not banked, and the repo says the opposite in two places: THE_SM_VERDICT.md row 6 lists strong CP as 'never addressed'
B1010_consolidation_loss	main	FINDINGS.md §1 table	b309 b518 citations	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":10,""codex/seat-r001"":7,""main"":10,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/views/THE_SPINE.md | frontier/B1194_existence_audit/verification/audit_cells.json | frontier/B1210_paper_spine_sweep/spine_sweep.json | frontier/B1210_paper_spine_sweep/verification/spine_sweep.json | +4 catch-all	LAW_MAP §D... B309: 0 citations, B518: 0
B1010_consolidation_loss	main	FINDINGS.md §1 table	occurrences framework zero	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":17,""claude/outside-bench"":18,""codex/seat-r001"":12,""main"":14,""paper/structure-genesis-first"":15}"	docs/CAMPAIGN_STATUS.md | docs/THE_CAMPAIGN.md | docs/views/VERDICT_LEDGER.md | frontier/B532_last_echo/i5_bigram_derivation.py | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B905_kim_litgate/panel_report.txt | frontier/B970_L134_exotics/PRIOR_ART_EXOTICS.md | frontier/B970_L134_exotics/prior_art_exotics.json | +10 catch-all	THE_FRAMEWORK.md ... — zero occurrences of κ at all.
B1010_consolidation_loss	main	FINDINGS.md §2	co-citations value eras zero	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	The two value eras never met — zero co-citations
B1010_consolidation_loss	main	FINDINGS.md §2 item 3	b1005 weighed	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":6,""codex/seat-r001"":4,""main"":6,""paper/structure-genesis-first"":4}"	docs/WHAT_WOULD_COUNT.md | docs/views/VERDICT_LEDGER.md | frontier/B1016_l150_junction/PREREGISTRATION.md | frontier/B1210_paper_spine_sweep/spine_sweep.json | frontier/B1210_paper_spine_sweep/verification/spine_sweep.json | +1 catch-all	B1005 never weighed it.
B1011_mckay_tensor	main	ADDENDUM_2026-09-01_C5_lock_vacuity.md (original text, later partially corrected)	enumerates committed evaluates criterion	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":2,""claude/outside-bench"":1,""codex/seat-r001"":3,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B738_pathfinder_compiler/kill_graph.json | docs/views/VERDICT_LEDGER.md | +2 catch-all	Nothing committed enumerates the 2880 cells or evaluates a forcing criterion on them
B1011_mckay_tensor	main	ADDENDUM_2026-09-01_C5_lock_vacuity.md CORRECTION section	b1011 enumeration committed evaluates	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | docs/LAW_MAP.md | +2 catch-all	the enumeration exists (b1011_cells.py); nothing committed evaluates a forcing criterion on it, so the 992 / 284 lock never touches the cells
B1017_recount	main	FINDINGS.md table (implying no fourth bit exists)	b766 committed torsor bits	LEAD	"{""audit/b775-braver-questions"":26,""claude/new-session-qor5up"":16,""claude/outside-bench"":23,""codex/seat-r001"":18,""main"":23,""paper/structure-genesis-first"":17}"	docs/CAMPAIGN_STATUS.md | docs/SEAL_LEDGER.md | docs/THE_CLAIM.md | docs/THE_LADDER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B772_negatives_adequacy/audit_results.json | +9 catch-all	B766's three torsor bits are all committed
B1019_l149_silver_cascade	main	FINDINGS.md C1 table conclusion	partner mckay entry	LEAD	"{""audit/b775-braver-questions"":18,""claude/new-session-qor5up"":17,""claude/outside-bench"":29,""codex/seat-r001"":24,""main"":29,""paper/structure-genesis-first"":20}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B663_bifocal_anatomy/BIFOCAL_CLARIFICATION_CC2.md | frontier/B666_leads_campaign/WAVE1_FINDINGS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B749_genesis_forks/RESULTS.json | +7 catch-all	No McKay partner exists. No Lie entry exists.
B1022_functor_phase1	main	PHASE1_CORPUS.md, 'What would refute this'	kind-admissible kind-wall b811 strongest	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the strongest candidate, B811, is a kind-wall and licenses kind-admissible pairs
B1022_functor_phase1	main	PHASE1_CORPUS.md, C6	coupling-channel kind-admissible obstruction anywhere	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md | +1 catch-all	No obstruction exists anywhere in the corpus against coupling-channel values reaching kind-admissible targets
B1023_phase2_concessions	main	FINDINGS.md, Blocker 1 (B782 torsor bits vs B936 frame classes indexing)	identifies	UNSWEEPABLE			no arc identifies them
B1024_l153_bits	main	FINDINGS.md, Sensitivity section	yields	UNSWEEPABLE			No construction yields INDEPENDENT
B1025_input_derivability	main	FINDINGS.md, I5	direction-choice continuous import	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":1,""main"":2,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md | docs/GRAND_COMPUTATION_v0.md | +1 catch-all	There is no continuous direction-choice to import
B1025_input_derivability	main	FINDINGS.md, meta-deliverable	dimensionless continuous anywhere remains	LEAD	"{""audit/b775-braver-questions"":24,""claude/new-session-qor5up"":20,""claude/outside-bench"":48,""codex/seat-r001"":26,""main"":39,""paper/structure-genesis-first"":22}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/THE_END_TO_END_CHAIN.md | docs/THE_SM_VERDICT.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/SHORTLIST.md | +13 catch-all	No continuous dimensionless input remains on the list anywhere
B1025_suite_collection_repair	claude/new-session-qor5up	FINDINGS.md, WHAT REMAINS RED, test_b837_file_drawer discussion	awaiting-compute recognise sealed state	DOC_ECHO	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":1,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"	 | +1 catch-all	there is no 'sealed, awaiting-compute' state the lock can recognise
